Transaction,department,EXPENSEACCOUNT,ITEM,QUANTITY,QUANTITYSHIPRECV,QUANTITYBILLED,RATE,rateamount,netamount,expectedshipdate,expectedreceiptdate,MEMO,mainline,UNIQUEKEY,kitmemberof
1151745,17,543,23,89,89,89,97,97,8633,,,,,250640,
1151749,27,300,17,32,32,32,10,10,320,,,,,250641,
1151754,26,543,16,49,0,0,40,40,1960,,,,,250642,
1151757,32,607,30,50,50,50,21,21,1050,,,,,250643,
1151758,25,305,22,33,33,33,8,8,264,,,,,250644,
1151763,22,855,29,31,31,31,18,18,558,,,,,250645,
1151765,35,889,31,39,0,0,72,72,2808,,,,,250646,
1151766,18,543,23,30,0,0,97,97,2910,,,,,250647,
1151770,20,688,23,87,0,0,97,97,8439,,,,,250648,
1151774,17,607,24,71,71,71,71,71,5041,,,,,250649,
1151778,18,855,15,32,32,0,56,56,1792,,,,,250650,
1151783,32,688,16,33,33,33,40,40,1320,,,,,250651,
1151785,15,617,19,15,15,15,44,44,660,,,,,250652,
1151788,24,108,19,98,98,98,44,44,4312,,,,,250653,
1151789,17,568,31,73,73,73,72,72,5256,,,,,250654,
1151794,15,688,21,50,50,50,20,20,1000,,,,,250655,
1151795,19,889,15,58,58,58,56,56,3248,,,,,250656,
1151797,33,855,20,16,16,16,28,28,448,,,,,250657,
1151798,27,855,31,7,7,7,72,72,504,,,,,250658,
1151799,36,543,22,66,66,66,8,8,528,,,,,250659,
1151804,14,617,23,57,57,57,97,97,5529,,,,,250660,
1151806,20,300,21,12,12,12,20,20,240,,,,,250661,
1151810,11,300,16,7,7,0,40,40,280,,,,,250662,
1151813,22,568,23,15,15,15,97,97,1455,,,,,250663,
1151816,26,300,19,34,34,34,44,44,1496,,,,,250664,
1151818,13,855,23,60,60,60,97,97,5820,,,,,250665,
1151821,18,568,30,66,66,66,21,21,1386,,,,,250666,
1151824,31,568,23,94,94,94,97,97,9118,,,,,250667,
1151828,29,688,28,66,66,66,12,12,792,,,,,250668,
1151833,16,607,23,0,0,0,97,97,0,,,,,250669,
1151838,32,108,20,14,14,14,28,28,392,,,,,250670,
1151839,18,607,22,35,35,35,8,8,280,,,,,250671,
1151840,31,607,14,6,6,6,57,57,342,,,,,250672,
1151845,27,855,30,59,59,59,21,21,1239,,,,,250673,
1151846,31,108,28,77,77,77,12,12,924,,,,,250674,
1151850,25,688,28,78,78,78,12,12,936,,,,,250675,
1151851,21,108,22,63,63,63,8,8,504,,,,,250676,
1151856,12,889,23,71,0,0,97,97,6887,,,,,250677,
1151861,29,543,21,60,60,60,20,20,1200,,,,,250678,
1151866,22,543,25,29,29,29,78,78,2262,,,,,250679,
1151871,31,305,20,75,75,75,28,28,2100,,,,,250680,
1151875,26,300,17,70,70,70,10,10,700,,,,,250681,
1151876,37,543,19,15,15,15,44,44,660,,,,,250682,
1151878,13,568,23,63,63,63,97,97,6111,,,,,250683,
1151882,18,305,26,62,62,62,58,58,3596,,,,,250684,
1151887,32,855,22,55,55,55,8,8,440,,,,,250685,
1151889,14,617,26,22,22,22,58,58,1276,,,,,250686,
1151893,20,300,17,68,68,68,10,10,680,,,,,250687,
1151898,34,300,28,56,56,56,12,12,672,,,,,250688,
1151899,30,607,14,5,5,5,57,57,285,,,,,250689,
1151900,29,855,30,69,69,69,21,21,1449,,,,,250690,
1151905,15,568,23,28,28,28,97,97,2716,,,,,250691,
1151908,20,617,26,13,13,13,58,58,754,,,,,250692,
1151911,11,568,18,48,48,48,100,100,4800,,,,,250693,
1151914,33,543,25,14,0,0,78,78,1092,,,,,250694,
1151919,31,543,28,77,77,77,12,12,924,,,,,250695,
1151921,34,889,30,42,42,42,21,21,882,,,,,250696,
1151924,34,543,15,8,8,8,56,56,448,,,,,250697,
1151927,24,607,19,5,5,5,44,44,220,,,,,250698,
1151929,15,607,16,56,56,56,40,40,2240,,,,,250699,
1151933,13,300,20,15,15,15,28,28,420,,,,,250700,
1151937,13,300,20,3,3,3,28,28,84,,,,,250701,
1151940,11,889,20,0,0,0,28,28,0,,,,,250702,
1151942,31,543,28,26,26,26,12,12,312,,,,,250703,
1151943,17,855,31,52,52,52,72,72,3744,,,,,250704,
1151948,36,889,17,76,76,76,10,10,760,,,,,250705,
1151953,29,568,25,40,40,0,78,78,3120,,,,,250706,
1151956,15,568,25,99,99,99,78,78,7722,,,,,250707,
1151961,19,607,29,18,18,18,18,18,324,,,,,250708,
1151963,29,568,28,92,92,92,12,12,1104,,,,,250709,
1151964,17,617,15,15,15,15,56,56,840,,,,,250710,
1151967,28,305,25,15,15,15,78,78,1170,,,,,250711,
1151972,17,855,21,71,71,71,20,20,1420,,,,,250712,
1151976,28,543,19,77,77,77,44,44,3388,,,,,250713,
1151979,28,617,27,12,12,12,3,3,36,,,,,250714,
1151982,27,108,18,64,64,64,100,100,6400,,,,,250715,
1151986,13,889,30,2,2,2,21,21,42,,,,,250716,
1151988,26,889,23,90,90,90,97,97,8730,,,,,250717,
1151991,22,543,18,48,0,0,100,100,4800,,,,,250718,
1151996,33,855,28,61,61,61,12,12,732,,,,,250719,
1152001,35,305,23,33,33,33,97,97,3201,,,,,250720,
1152005,15,855,25,2,2,2,78,78,156,,,,,250721,
1152007,17,688,29,94,94,94,18,18,1692,,,,,250722,
1152012,25,108,19,74,74,74,44,44,3256,,,,,250723,
1152014,13,568,21,40,40,0,20,20,800,,,,,250724,
1152015,29,617,17,57,57,57,10,10,570,,,,,250725,
1152018,27,305,14,97,97,97,57,57,5529,,,,,250726,
1152019,31,543,15,64,64,64,56,56,3584,,,,,250727,
1152020,16,305,28,66,66,66,12,12,792,,,,,250728,
1152023,13,305,26,92,92,92,58,58,5336,,,,,250729,
1152024,27,688,23,8,8,8,97,97,776,,,,,250730,
1152028,26,855,25,14,14,14,78,78,1092,,,,,250731,
1152030,13,889,19,70,70,70,44,44,3080,,,,,250732,
1152031,20,300,14,42,42,42,57,57,2394,,,,,250733,
1152033,16,607,22,61,61,61,8,8,488,,,,,250734,
1152038,28,688,14,56,56,56,57,57,3192,,,,,250735,
1152042,19,855,17,50,50,50,10,10,500,,,,,250736,
1152044,21,108,26,30,30,30,58,58,1740,,,,,250737,
1152049,25,108,22,37,37,37,8,8,296,,,,,250738,
1152053,26,300,18,64,64,64,100,100,6400,,,,,250739,
1152055,24,617,24,56,56,56,71,71,3976,,,,,250740,
1152058,22,543,17,88,88,88,10,10,880,,,,,250741,
1152061,27,300,15,4,4,4,56,56,224,,,,,250742,
1152066,29,568,26,23,23,0,58,58,1334,,,,,250743,
1152070,35,568,19,82,82,82,44,44,3608,,,,,250744,
1152072,24,543,20,7,7,0,28,28,196,,,,,250745,
1152075,15,607,15,20,20,20,56,56,1120,,,,,250746,
1152080,23,543,16,79,79,79,40,40,3160,,,,,250747,
1152082,31,607,23,66,66,66,97,97,6402,,,,,250748,
1152086,21,305,21,86,86,86,20,20,1720,,,,,250749,
1152087,17,108,27,55,55,55,3,3,165,,,,,250750,
1152090,35,300,19,51,51,0,44,44,2244,,,,,250751,
1152093,20,543,21,0,0,0,20,20,0,,,,,250752,
1152096,21,568,16,95,95,95,40,40,3800,,,,,250753,
1152098,21,305,25,47,47,47,78,78,3666,,,,,250754,
1152102,21,889,15,100,100,0,56,56,5600,,,,,250755,
1152106,37,568,24,0,0,0,71,71,0,,,,,250756,
1152107,31,688,24,95,95,95,71,71,6745,,,,,250757,
1152112,28,889,29,50,50,50,18,18,900,,,,,250758,
1152115,32,305,26,0,0,0,58,58,0,,,,,250759,
1152116,37,300,23,51,51,51,97,97,4947,,,,,250760,
1152120,25,543,23,67,67,67,97,97,6499,,,,,250761,
1152124,12,543,28,45,45,45,12,12,540,,,,,250762,
1152127,14,108,25,44,44,44,78,78,3432,,,,,250763,
1152130,14,305,25,3,3,3,78,78,234,,,,,250764,
1152135,28,617,25,32,32,32,78,78,2496,,,,,250765,
1152140,16,568,25,41,41,41,78,78,3198,,,,,250766,
1152145,31,305,14,90,90,90,57,57,5130,,,,,250767,
1152150,26,889,25,62,62,62,78,78,4836,,,,,250768,
1152154,36,300,29,24,24,24,18,18,432,,,,,250769,
1152159,25,688,25,35,35,35,78,78,2730,,,,,250770,
1152164,17,688,27,21,21,21,3,3,63,,,,,250771,
1152168,15,108,24,95,95,95,71,71,6745,,,,,250772,
1152169,30,543,18,52,52,52,100,100,5200,,,,,250773,
1152174,30,855,25,97,0,0,78,78,7566,,,,,250774,
1152178,15,617,30,50,0,0,21,21,1050,,,,,250775,
1152180,36,300,25,11,11,11,78,78,858,,,,,250776,
1152185,33,889,24,73,73,73,71,71,5183,,,,,250777,
1152187,19,300,20,61,61,61,28,28,1708,,,,,250778,
1152191,16,568,24,10,10,10,71,71,710,,,,,250779,
1152196,23,889,30,41,41,41,21,21,861,,,,,250780,
1152201,23,855,28,72,72,72,12,12,864,,,,,250781,
1152202,11,889,30,97,97,97,21,21,2037,,,,,250782,
1152207,21,688,19,65,65,65,44,44,2860,,,,,250783,
1152211,32,568,20,23,23,23,28,28,644,,,,,250784,
1152214,13,617,30,8,8,8,21,21,168,,,,,250785,
1152219,14,543,14,31,31,0,57,57,1767,,,,,250786,
1152220,18,305,20,28,28,28,28,28,784,,,,,250787,
1152223,26,568,19,5,5,5,44,44,220,,,,,250788,
1152224,24,855,20,9,9,9,28,28,252,,,,,250789,
1152227,22,607,23,90,90,90,97,97,8730,,,,,250790,
1152229,37,543,14,23,23,23,57,57,1311,,,,,250791,
1152232,24,300,15,31,31,31,56,56,1736,,,,,250792,
1152234,16,568,24,93,93,93,71,71,6603,,,,,250793,
1152236,35,889,28,99,99,99,12,12,1188,,,,,250794,
1152238,14,617,21,61,61,61,20,20,1220,,,,,250795,
1152243,35,855,27,96,96,96,3,3,288,,,,,250796,
1152247,35,568,15,37,37,37,56,56,2072,,,,,250797,
1152251,13,889,17,81,81,81,10,10,810,,,,,250798,
1152254,33,855,16,47,47,47,40,40,1880,,,,,250799,
1152258,17,607,28,85,85,85,12,12,1020,,,,,250800,
1152259,25,889,26,3,3,3,58,58,174,,,,,250801,
1152264,19,855,15,17,0,0,56,56,952,,,,,250802,
1152268,15,688,25,9,9,9,78,78,702,,,,,250803,
1152271,20,617,17,67,67,67,10,10,670,,,,,250804,
1152272,28,108,19,68,68,0,44,44,2992,,,,,250805,
1152274,29,108,26,1,1,1,58,58,58,,,,,250806,
1152279,24,568,31,57,57,57,72,72,4104,,,,,250807,
1152281,22,108,27,39,39,39,3,3,117,,,,,250808,
1152282,19,543,21,66,66,66,20,20,1320,,,,,250809,
1152283,26,889,30,41,41,41,21,21,861,,,,,250810,
1152285,33,688,21,37,37,37,20,20,740,,,,,250811,
1152290,28,617,20,16,16,16,28,28,448,,,,,250812,
1152292,34,617,24,80,80,80,71,71,5680,,,,,250813,
1152294,35,568,18,36,36,36,100,100,3600,,,,,250814,
1152299,35,607,31,35,35,35,72,72,2520,,,,,250815,
1152304,24,300,22,11,11,11,8,8,88,,,,,250816,
1152306,26,688,25,37,37,37,78,78,2886,,,,,250817,
1152310,36,889,21,57,57,57,20,20,1140,,,,,250818,
1152314,11,607,15,65,65,65,56,56,3640,,,,,250819,
1152318,29,607,30,70,70,70,21,21,1470,,,,,250820,
1152323,17,305,24,34,34,34,71,71,2414,,,,,250821,
1152324,30,688,30,49,49,49,21,21,1029,,,,,250822,
1152327,15,607,23,32,32,32,97,97,3104,,,,,250823,
1152328,17,688,17,4,4,4,10,10,40,,,,,250824,
1152331,22,305,15,34,34,34,56,56,1904,,,,,250825,
1152332,19,889,26,26,26,26,58,58,1508,,,,,250826,
1152334,36,607,21,34,34,34,20,20,680,,,,,250827,
1152337,35,889,24,20,20,20,71,71,1420,,,,,250828,
1152340,15,855,27,81,81,81,3,3,243,,,,,250829,
1152343,31,688,15,10,10,10,56,56,560,,,,,250830,
1152345,31,855,17,14,14,14,10,10,140,,,,,250831,
1152347,37,607,31,39,39,39,72,72,2808,,,,,250832,
1152348,29,305,19,83,0,0,44,44,3652,,,,,250833,
1152349,37,543,15,34,34,34,56,56,1904,,,,,250834,
1152353,25,108,26,49,0,0,58,58,2842,,,,,250835,
1152357,25,889,18,27,27,27,100,100,2700,,,,,250836,
1152359,19,543,21,18,18,18,20,20,360,,,,,250837,
1152363,20,568,18,88,88,88,100,100,8800,,,,,250838,
1152364,25,543,29,43,43,43,18,18,774,,,,,250839,
1152365,14,300,27,21,21,21,3,3,63,,,,,250840,
1152369,22,688,22,31,0,0,8,8,248,,,,,250841,
1152373,29,568,28,71,71,71,12,12,852,,,,,250842,
1152377,20,108,27,3,3,3,3,3,9,,,,,250843,
1152380,29,688,27,58,58,58,3,3,174,,,,,250844,
1152383,18,305,16,56,56,56,40,40,2240,,,,,250845,
1152385,33,305,18,45,45,45,100,100,4500,,,,,250846,
1152388,31,617,21,17,17,17,20,20,340,,,,,250847,
1152393,31,855,20,12,12,12,28,28,336,,,,,250848,
1152394,29,607,25,70,70,70,78,78,5460,,,,,250849,
1152398,25,108,15,29,29,29,56,56,1624,,,,,250850,
1152399,35,889,17,97,97,97,10,10,970,,,,,250851,
1152404,32,300,20,62,62,62,28,28,1736,,,,,250852,
1152405,11,305,15,14,14,14,56,56,784,,,,,250853,
1152406,22,855,15,40,40,40,56,56,2240,,,,,250854,
1152409,18,617,30,56,56,56,21,21,1176,,,,,250855,
1152410,14,607,22,95,0,0,8,8,760,,,,,250856,
1152414,19,108,22,35,35,0,8,8,280,,,,,250857,
1152416,21,855,20,6,6,6,28,28,168,,,,,250858,
1152419,12,855,24,26,26,26,71,71,1846,,,,,250859,
1152421,24,568,18,39,39,39,100,100,3900,,,,,250860,
1152424,17,108,20,83,83,83,28,28,2324,,,,,250861,
1152425,26,305,31,7,7,7,72,72,504,,,,,250862,
1152429,11,855,28,75,75,75,12,12,900,,,,,250863,
1152433,34,688,17,53,53,53,10,10,530,,,,,250864,
1152436,17,300,30,61,61,61,21,21,1281,,,,,250865,
1152439,35,305,21,46,46,46,20,20,920,,,,,250866,
1152441,36,108,31,10,10,10,72,72,720,,,,,250867,
1152443,16,617,14,74,74,0,57,57,4218,,,,,250868,
1152446,19,305,31,6,6,6,72,72,432,,,,,250869,
1152450,25,855,25,29,29,29,78,78,2262,,,,,250870,
1152454,31,108,15,33,33,33,56,56,1848,,,,,250871,
1152455,36,108,29,76,76,76,18,18,1368,,,,,250872,
1152456,15,108,29,100,100,100,18,18,1800,,,,,250873,
1152459,30,568,20,23,23,23,28,28,644,,,,,250874,
1152461,12,889,29,83,83,83,18,18,1494,,,,,250875,
1152463,29,607,29,36,36,36,18,18,648,,,,,250876,
1152466,16,568,21,64,64,64,20,20,1280,,,,,250877,
1152467,17,855,16,58,0,0,40,40,2320,,,,,250878,
1152469,34,300,16,44,44,44,40,40,1760,,,,,250879,
1152471,23,617,19,51,51,51,44,44,2244,,,,,250880,
1152473,16,889,23,0,0,0,97,97,0,,,,,250881,
1152477,34,617,18,47,0,0,100,100,4700,,,,,250882,
1152479,21,543,16,4,4,4,40,40,160,,,,,250883,
1152480,28,688,25,17,17,17,78,78,1326,,,,,250884,
1152482,14,108,23,34,0,0,97,97,3298,,,,,250885,
1152483,30,607,22,35,35,35,8,8,280,,,,,250886,
1152488,29,300,23,60,60,60,97,97,5820,,,,,250887,
1152491,31,108,19,95,95,95,44,44,4180,,,,,250888,
1152493,26,688,14,95,95,95,57,57,5415,,,,,250889,
1152497,28,607,22,33,33,33,8,8,264,,,,,250890,
1152502,13,305,27,95,95,95,3,3,285,,,,,250891,
1152504,16,617,20,34,34,34,28,28,952,,,,,250892,
1152508,15,688,16,15,0,0,40,40,600,,,,,250893,
1152509,31,543,25,50,50,50,78,78,3900,,,,,250894,
1152512,24,300,31,86,86,86,72,72,6192,,,,,250895,
1152515,27,300,29,15,15,15,18,18,270,,,,,250896,
1152516,12,543,17,54,54,54,10,10,540,,,,,250897,
1152521,34,108,25,32,32,32,78,78,2496,,,,,250898,
1152525,28,607,15,99,99,99,56,56,5544,,,,,250899,
1152530,24,889,24,26,26,26,71,71,1846,,,,,250900,
1152534,31,543,26,54,54,54,58,58,3132,,,,,250901,
1152538,31,889,21,80,0,0,20,20,1600,,,,,250902,
1152541,17,300,15,14,14,14,56,56,784,,,,,250903,
1152543,19,607,22,37,37,37,8,8,296,,,,,250904,
1152545,23,688,20,13,13,13,28,28,364,,,,,250905,
1152547,34,568,31,14,14,14,72,72,1008,,,,,250906,
1152548,22,300,30,19,19,19,21,21,399,,,,,250907,
1152552,17,543,23,100,100,100,97,97,9700,,,,,250908,
1152553,35,607,14,63,63,63,57,57,3591,,,,,250909,
1152558,23,688,24,11,11,11,71,71,781,,,,,250910,
1152561,25,108,20,65,65,65,28,28,1820,,,,,250911,
1152562,19,688,23,67,67,67,97,97,6499,,,,,250912,
1152566,11,305,30,99,99,99,21,21,2079,,,,,250913,
1152569,22,688,23,53,53,53,97,97,5141,,,,,250914,
1152574,30,607,26,11,11,11,58,58,638,,,,,250915,
1152578,16,543,25,23,23,0,78,78,1794,,,,,250916,
1152582,25,607,21,81,81,81,20,20,1620,,,,,250917,
1152583,32,305,14,34,34,34,57,57,1938,,,,,250918,
1152586,13,300,18,32,32,32,100,100,3200,,,,,250919,
1152590,18,607,17,31,31,31,10,10,310,,,,,250920,
1152591,22,855,28,99,99,99,12,12,1188,,,,,250921,
1152596,22,108,26,35,35,0,58,58,2030,,,,,250922,
1152597,13,568,15,32,32,32,56,56,1792,,,,,250923,
1152601,34,607,23,46,46,46,97,97,4462,,,,,250924,
1152604,21,889,28,57,57,57,12,12,684,,,,,250925,
1152609,16,543,29,100,100,100,18,18,1800,,,,,250926,
1152613,28,688,30,62,62,62,21,21,1302,,,,,250927,
1152615,32,108,22,27,27,27,8,8,216,,,,,250928,
1152619,36,889,22,23,23,23,8,8,184,,,,,250929,
1152621,29,688,27,100,100,100,3,3,300,,,,,250930,
1152622,21,889,29,91,91,0,18,18,1638,,,,,250931,
1152624,36,688,22,36,0,0,8,8,288,,,,,250932,
1152627,22,855,31,54,54,54,72,72,3888,,,,,250933,
1152631,37,688,31,22,22,22,72,72,1584,,,,,250934,
1152634,13,889,25,81,81,81,78,78,6318,,,,,250935,
1152635,12,305,15,6,6,0,56,56,336,,,,,250936,
1152640,12,617,14,11,11,11,57,57,627,,,,,250937,
1152644,34,855,30,94,94,94,21,21,1974,,,,,250938,
1152648,29,607,29,86,86,86,18,18,1548,,,,,250939,
1152649,17,889,22,37,37,37,8,8,296,,,,,250940,
1152651,21,568,21,4,4,4,20,20,80,,,,,250941,
1152654,31,688,17,88,88,88,10,10,880,,,,,250942,
1152659,16,889,25,92,92,92,78,78,7176,,,,,250943,
1152663,21,568,21,14,14,14,20,20,280,,,,,250944,
1152668,11,855,31,46,46,46,72,72,3312,,,,,250945,
1152669,28,543,28,100,100,100,12,12,1200,,,,,250946,
1152674,36,568,25,98,98,98,78,78,7644,,,,,250947,
1152675,13,607,30,63,63,63,21,21,1323,,,,,250948,
1152677,24,607,15,14,14,14,56,56,784,,,,,250949,
1152678,11,855,15,86,86,86,56,56,4816,,,,,250950,
1152679,33,300,19,48,48,48,44,44,2112,,,,,250951,
1152681,20,568,25,19,19,19,78,78,1482,,,,,250952,
1152686,35,688,19,54,54,54,44,44,2376,,,,,250953,
1152689,16,305,29,51,51,51,18,18,918,,,,,250954,
1152694,35,688,27,77,77,77,3,3,231,,,,,250955,
1152697,34,300,20,29,29,29,28,28,812,,,,,250956,
1152701,12,688,14,5,0,0,57,57,285,,,,,250957,
1152706,26,889,29,53,53,53,18,18,954,,,,,250958,
1152708,36,889,23,31,31,31,97,97,3007,,,,,250959,
1152712,36,889,28,70,70,70,12,12,840,,,,,250960,
1152714,23,889,26,18,18,18,58,58,1044,,,,,250961,
1152717,33,607,15,84,84,84,56,56,4704,,,,,250962,
1152718,28,543,31,75,75,75,72,72,5400,,,,,250963,
1152722,33,855,19,14,14,14,44,44,616,,,,,250964,
1152723,25,300,31,35,35,35,72,72,2520,,,,,250965,
1152726,19,568,16,22,22,22,40,40,880,,,,,250966,
1152730,24,108,27,96,96,96,3,3,288,,,,,250967,
1152732,15,889,19,56,56,56,44,44,2464,,,,,250968,
1152735,34,108,24,76,76,76,71,71,5396,,,,,250969,
1152736,27,855,30,63,63,63,21,21,1323,,,,,250970,
1152741,20,855,22,84,84,84,8,8,672,,,,,250971,
1152745,12,607,31,98,98,98,72,72,7056,,,,,250972,
1152750,28,688,19,68,68,68,44,44,2992,,,,,250973,
1152753,32,688,25,71,71,71,78,78,5538,,,,,250974,
1152757,20,688,26,35,0,0,58,58,2030,,,,,250975,
1152761,26,617,15,55,55,55,56,56,3080,,,,,250976,
1152764,29,617,27,82,82,82,3,3,246,,,,,250977,
1152765,31,543,19,96,96,96,44,44,4224,,,,,250978,
1152769,12,617,31,7,7,7,72,72,504,,,,,250979,
1152774,31,607,15,91,91,91,56,56,5096,,,,,250980,
1152776,14,688,27,82,82,82,3,3,246,,,,,250981,
1152778,23,889,23,56,56,56,97,97,5432,,,,,250982,
1152781,33,543,16,71,71,71,40,40,2840,,,,,250983,
1152786,34,688,18,64,64,64,100,100,6400,,,,,250984,
1152788,16,855,16,44,44,44,40,40,1760,,,,,250985,
1152789,31,617,25,31,31,31,78,78,2418,,,,,250986,
1152790,15,543,30,21,21,21,21,21,441,,,,,250987,
1152794,20,607,15,84,84,84,56,56,4704,,,,,250988,
1152798,36,889,17,7,7,7,10,10,70,,,,,250989,
1152799,12,855,27,52,52,52,3,3,156,,,,,250990,
1152804,37,108,31,93,93,93,72,72,6696,,,,,250991,
1152808,15,688,16,56,56,56,40,40,2240,,,,,250992,
1152813,22,568,27,46,46,46,3,3,138,,,,,250993,
1152817,14,688,24,90,90,90,71,71,6390,,,,,250994,
1152822,23,617,25,66,66,66,78,78,5148,,,,,250995,
1152824,32,543,15,57,57,0,56,56,3192,,,,,250996,
1152828,29,688,22,51,51,51,8,8,408,,,,,250997,
1152830,25,855,26,9,9,9,58,58,522,,,,,250998,
1152833,29,617,19,12,12,12,44,44,528,,,,,250999,
1152838,29,607,31,7,7,7,72,72,504,,,,,251000,
1152840,13,617,14,2,2,2,57,57,114,,,,,251001,
1152843,26,855,30,52,52,52,21,21,1092,,,,,251002,
1152844,36,617,30,73,73,73,21,21,1533,,,,,251003,
1152847,32,889,26,23,23,23,58,58,1334,,,,,251004,
1152849,30,617,25,40,40,40,78,78,3120,,,,,251005,
1152850,22,543,20,48,48,0,28,28,1344,,,,,251006,
1152851,30,855,31,78,78,78,72,72,5616,,,,,251007,
1152854,25,543,17,97,97,97,10,10,970,,,,,251008,
1152856,23,889,27,87,87,87,3,3,261,,,,,251009,
1152861,17,300,16,36,36,36,40,40,1440,,,,,251010,
1152866,21,688,23,74,74,74,97,97,7178,,,,,251011,
1152870,26,108,31,71,71,71,72,72,5112,,,,,251012,
1152872,32,617,29,87,87,87,18,18,1566,,,,,251013,
1152877,17,568,17,16,16,16,10,10,160,,,,,251014,
1152879,26,688,20,31,31,31,28,28,868,,,,,251015,
1152881,18,607,29,95,95,95,18,18,1710,,,,,251016,
1152883,34,607,24,30,30,30,71,71,2130,,,,,251017,
1152884,34,300,31,59,59,59,72,72,4248,,,,,251018,
1152889,13,300,23,43,43,43,97,97,4171,,,,,251019,
1152893,36,617,19,64,0,0,44,44,2816,,,,,251020,
1152896,24,568,16,86,86,86,40,40,3440,,,,,251021,
1152901,37,889,15,89,89,89,56,56,4984,,,,,251022,
1152903,11,688,24,62,62,62,71,71,4402,,,,,251023,
1152905,35,543,16,77,77,77,40,40,3080,,,,,251024,
1152909,13,889,30,21,21,21,21,21,441,,,,,251025,
1152913,35,305,26,25,25,25,58,58,1450,,,,,251026,
1152916,11,305,25,58,58,58,78,78,4524,,,,,251027,
1152918,14,568,25,26,26,0,78,78,2028,,,,,251028,
1152921,16,305,15,9,9,9,56,56,504,,,,,251029,
1152926,14,855,26,8,8,8,58,58,464,,,,,251030,
1152927,20,300,30,23,23,23,21,21,483,,,,,251031,
1152931,25,568,29,59,59,59,18,18,1062,,,,,251032,
1152934,20,607,17,9,9,9,10,10,90,,,,,251033,
1152939,24,855,15,4,4,4,56,56,224,,,,,251034,
1152943,18,617,27,11,11,11,3,3,33,,,,,251035,
1152946,21,855,19,28,28,28,44,44,1232,,,,,251036,
1152948,28,617,28,74,74,74,12,12,888,,,,,251037,
1152952,27,108,30,7,7,7,21,21,147,,,,,251038,
1152954,21,855,19,58,58,58,44,44,2552,,,,,251039,
1152957,25,607,16,57,57,57,40,40,2280,,,,,251040,
1152959,32,108,19,11,11,11,44,44,484,,,,,251041,
1152960,12,108,14,90,90,90,57,57,5130,,,,,251042,
1152962,18,543,24,3,3,3,71,71,213,,,,,251043,
1152967,18,855,24,51,51,51,71,71,3621,,,,,251044,
1152972,18,543,25,35,35,35,78,78,2730,,,,,251045,
1152977,30,617,20,64,64,64,28,28,1792,,,,,251046,
1152978,15,543,22,6,6,6,8,8,48,,,,,251047,
1152983,14,889,25,16,16,16,78,78,1248,,,,,251048,
1152986,37,889,20,97,97,97,28,28,2716,,,,,251049,
1152991,20,568,14,28,28,28,57,57,1596,,,,,251050,
1152992,28,300,29,7,7,7,18,18,126,,,,,251051,
1152997,19,543,18,25,25,25,100,100,2500,,,,,251052,
1152999,14,607,28,72,72,72,12,12,864,,,,,251053,
1153000,19,543,31,45,45,45,72,72,3240,,,,,251054,
1153003,21,108,17,71,0,0,10,10,710,,,,,251055,
1153004,25,607,16,16,16,0,40,40,640,,,,,251056,
1153007,31,688,25,41,41,41,78,78,3198,,,,,251057,
1153012,17,300,18,95,95,95,100,100,9500,,,,,251058,
1153014,33,543,16,49,49,49,40,40,1960,,,,,251059,
1153015,27,300,23,0,0,0,97,97,0,,,,,251060,
1153016,27,889,30,53,53,53,21,21,1113,,,,,251061,
1153018,33,300,14,89,89,89,57,57,5073,,,,,251062,
1153022,20,889,14,9,9,9,57,57,513,,,,,251063,
1153025,33,889,18,12,12,12,100,100,1200,,,,,251064,
1153030,23,108,22,15,15,15,8,8,120,,,,,251065,
1153035,23,305,21,63,63,63,20,20,1260,,,,,251066,
1153037,35,300,24,86,86,86,71,71,6106,,,,,251067,
1153041,34,108,28,14,14,14,12,12,168,,,,,251068,
1153042,12,568,19,97,97,97,44,44,4268,,,,,251069,
1153047,12,617,29,58,58,58,18,18,1044,,,,,251070,
1153049,22,568,18,44,44,44,100,100,4400,,,,,251071,
1153050,35,543,25,47,47,47,78,78,3666,,,,,251072,
1153055,22,305,24,4,4,4,71,71,284,,,,,251073,
1153060,15,855,23,47,47,47,97,97,4559,,,,,251074,
1153065,33,305,30,64,64,64,21,21,1344,,,,,251075,
1153068,27,617,25,99,99,0,78,78,7722,,,,,251076,
1153073,36,108,29,84,84,84,18,18,1512,,,,,251077,
1153075,31,543,27,100,100,100,3,3,300,,,,,251078,
1153076,16,300,15,100,100,100,56,56,5600,,,,,251079,
1153080,20,617,23,39,39,39,97,97,3783,,,,,251080,
1153081,22,300,15,12,12,12,56,56,672,,,,,251081,
1153086,19,855,28,47,0,0,12,12,564,,,,,251082,
1153090,36,607,15,56,0,0,56,56,3136,,,,,251083,
1153095,12,305,17,31,31,31,10,10,310,,,,,251084,
1153098,28,300,24,48,0,0,71,71,3408,,,,,251085,
1153099,30,300,30,22,22,22,21,21,462,,,,,251086,
