nextdoc,previousdoc,_FIVETRAN_DELETED
1481251,1370888,FALSE
1481253,1370892,FALSE
1481256,1370895,FALSE
1481257,1370900,FALSE
1481260,1370903,FALSE
1481262,1370906,FALSE
1481266,1370911,FALSE
1481270,1370916,FALSE
1481271,1370918,FALSE
1481273,1370922,FALSE
1481278,1370926,FALSE
1481280,1370927,FALSE
1481281,1370929,FALSE
1481283,1370933,FALSE
1481284,1370936,FALSE
1481289,1370937,FALSE
1481292,1370940,FALSE
1481295,1370945,FALSE
1481299,1370950,FALSE
1481301,1370952,FALSE
1481303,1370955,FALSE
1481304,1370957,FALSE
1481306,1370962,FALSE
1481307,1370967,FALSE
1481312,1370971,FALSE
1481314,1370974,FALSE
1481318,1370978,FALSE
1481319,1370980,FALSE
1481322,1370984,FALSE
1481325,1370985,FALSE
1481330,1370986,FALSE
1481332,1370991,FALSE
1481337,1370996,FALSE
1481340,1370998,FALSE
1481341,1371001,FALSE
1481344,1371004,FALSE
1481347,1371008,FALSE
1481350,1371013,FALSE
1481351,1371014,FALSE
1481356,1371017,FALSE
1481359,1371018,FALSE
1481364,1371019,FALSE
1481368,1371021,FALSE
1481370,1371022,FALSE
1481373,1371025,FALSE
1481377,1371028,FALSE
1481382,1371033,FALSE
1481385,1371034,FALSE
1481390,1371038,FALSE
1481395,1371043,FALSE
1481397,1371046,FALSE
1481400,1371047,FALSE
1481404,1371049,FALSE
1481406,1371051,FALSE
1481410,1371056,FALSE
1481413,1371060,FALSE
1481415,1371062,FALSE
1481418,1371064,FALSE
1481423,1371067,FALSE
1481428,1371068,FALSE
1481430,1371071,FALSE
1481432,1371076,FALSE
1481436,1371080,FALSE
1481437,1371085,FALSE
1481438,1371086,FALSE
1481439,1371087,FALSE
1481441,1371089,FALSE
1481445,1371090,FALSE
1481450,1371095,FALSE
1481454,1371098,FALSE
1481455,1371100,FALSE
1481458,1371102,FALSE
1481461,1371107,FALSE
1481466,1371110,FALSE
1481467,1371111,FALSE
1481472,1371116,FALSE
1481476,1371117,FALSE
1481479,1371118,FALSE
1481483,1371119,FALSE
1481487,1371122,FALSE
1481492,1371124,FALSE
1481496,1371127,FALSE
1481500,1371128,FALSE
1481503,1371131,FALSE
1481507,1371134,FALSE
1481511,1371138,FALSE
1481512,1371141,FALSE
1481516,1371142,FALSE
1481520,1371147,FALSE
1481523,1371148,FALSE
1481527,1371150,FALSE
1481528,1371153,FALSE
1481531,1371157,FALSE
1481534,1371159,FALSE
1481536,1371161,FALSE
1481538,1371164,FALSE
1481543,1371166,FALSE
1481548,1371168,FALSE
1481551,1371173,FALSE
1481556,1371174,FALSE
1481559,1371175,FALSE
1481564,1371176,FALSE
1481565,1371179,FALSE
1481570,1371181,FALSE
1481574,1371184,FALSE
1481577,1371185,FALSE
1481578,1371189,FALSE
1481582,1371191,FALSE
1481583,1371195,FALSE
1481588,1371197,FALSE
1481591,1371199,FALSE
1481595,1371202,FALSE
1481599,1371205,FALSE
1481604,1371210,FALSE
1481605,1371215,FALSE
1481610,1371219,FALSE
1481611,1371220,FALSE
1481612,1371222,FALSE
1481616,1371224,FALSE
1481617,1371228,FALSE
1481619,1371230,FALSE
1481624,1371234,FALSE
1481628,1371235,FALSE
1481630,1371240,FALSE
1481631,1371243,FALSE
1481633,1371244,FALSE
1481637,1371249,FALSE
1481639,1371253,FALSE
1481642,1371258,FALSE
1481646,1371263,FALSE
1481647,1371265,FALSE
1481649,1371266,FALSE
1481651,1371269,FALSE
1481653,1371270,FALSE
1481658,1371275,FALSE
1481661,1371279,FALSE
1481664,1371280,FALSE
1481666,1371285,FALSE
1481669,1371286,FALSE
1481670,1371289,FALSE
1481671,1371292,FALSE
1481673,1371295,FALSE
1481675,1371299,FALSE
1481679,1371301,FALSE
1481681,1371305,FALSE
1481686,1371306,FALSE
1481691,1371311,FALSE
1481696,1371314,FALSE
1481699,1371319,FALSE
1481702,1371322,FALSE
1481706,1371327,FALSE
1481711,1371329,FALSE
1481714,1371332,FALSE
1481719,1371335,FALSE
1481724,1371339,FALSE
1481728,1371343,FALSE
1481730,1371348,FALSE
1481731,1371352,FALSE
1481735,1371356,FALSE
1481739,1371360,FALSE
1481744,1371365,FALSE
1481747,1371369,FALSE
1481750,1371373,FALSE
1481753,1371374,FALSE
1481754,1371375,FALSE
1481758,1371376,FALSE
1481759,1371378,FALSE
1481760,1371380,FALSE
1481765,1371384,FALSE
1481769,1371386,FALSE
1481772,1371390,FALSE
1481777,1371393,FALSE
1481778,1371397,FALSE
1481780,1371401,FALSE
1481785,1371405,FALSE
1481786,1371406,FALSE
1481791,1371411,FALSE
1481796,1371414,FALSE
1481801,1371417,FALSE
1481804,1371421,FALSE
1481807,1371426,FALSE
1481808,1371428,FALSE
1481812,1371431,FALSE
1481816,1371435,FALSE
1481818,1371436,FALSE
1481822,1371437,FALSE
1481827,1371440,FALSE
1481828,1371445,FALSE
1481831,1371449,FALSE
1481836,1371452,FALSE
1481839,1371457,FALSE
1481841,1371461,FALSE
1481846,1371465,FALSE
1481848,1371470,FALSE
1481852,1371471,FALSE
1481853,1371475,FALSE
1481858,1371478,FALSE
1481862,1371479,FALSE
1481863,1371483,FALSE
1481868,1371486,FALSE
1481872,1371489,FALSE
1481874,1371490,FALSE
1481875,1371493,FALSE
1481879,1371496,FALSE
1481880,1371497,FALSE
1481883,1371499,FALSE
1481888,1371501,FALSE
1481893,1371504,FALSE
1481897,1371508,FALSE
1481900,1371513,FALSE
1481904,1371514,FALSE
1481908,1371515,FALSE
1481910,1371517,FALSE
1481912,1371521,FALSE
1481916,1371524,FALSE
1481920,1371525,FALSE
1481923,1371530,FALSE
1481924,1371533,FALSE
1481925,1371537,FALSE
1481926,1371538,FALSE
1481929,1371541,FALSE
1481933,1371544,FALSE
1481938,1371548,FALSE
1481940,1371549,FALSE
1481943,1371553,FALSE
1481944,1371555,FALSE
1481945,1371556,FALSE
1481948,1371561,FALSE
1481953,1371566,FALSE
1481958,1371570,FALSE
1481961,1371572,FALSE
1481963,1371573,FALSE
1481965,1371577,FALSE
1481968,1371581,FALSE
1481973,1371584,FALSE
1481974,1371585,FALSE
1481976,1371588,FALSE
1481979,1371593,FALSE
1481980,1371594,FALSE
1481982,1371599,FALSE
1481987,1371601,FALSE
1481990,1371602,FALSE
1481995,1371606,FALSE
1482000,1371611,FALSE
1482003,1371614,FALSE
1482005,1371616,FALSE
1482010,1371617,FALSE
1482013,1371620,FALSE
1482016,1371624,FALSE
1482021,1371626,FALSE
1482026,1371627,FALSE
1482027,1371631,FALSE
1482028,1371633,FALSE
1482032,1371637,FALSE
1482037,1371638,FALSE
1482040,1371643,FALSE
1482041,1371647,FALSE
1482044,1371651,FALSE
1482047,1371652,FALSE
1482052,1371655,FALSE
1482055,1371660,FALSE
1482059,1371663,FALSE
1482063,1371666,FALSE
1482064,1371669,FALSE
1482065,1371670,FALSE
1482069,1371674,FALSE
1482072,1371675,FALSE
1482077,1371678,FALSE
1482081,1371681,FALSE
1482082,1371684,FALSE
1482085,1371688,FALSE
1482086,1371690,FALSE
1482089,1371693,FALSE
1482091,1371698,FALSE
1482092,1371703,FALSE
1482097,1371704,FALSE
1482098,1371708,FALSE
1482100,1371710,FALSE
1482102,1371712,FALSE
1482104,1371717,FALSE
1482105,1371720,FALSE
1482109,1371721,FALSE
1482111,1371723,FALSE
1482116,1371724,FALSE
1482121,1371725,FALSE
1482126,1371727,FALSE
1482128,1371731,FALSE
1482131,1371735,FALSE
1482134,1371737,FALSE
1482139,1371740,FALSE
1482144,1371741,FALSE
1482146,1371743,FALSE
1482150,1371745,FALSE
1482153,1371746,FALSE
1482158,1371750,FALSE
1482160,1371755,FALSE
1482161,1371757,FALSE
1482163,1371762,FALSE
1482168,1371763,FALSE
1482169,1371767,FALSE
1482173,1371772,FALSE
1482178,1371774,FALSE
1482179,1371776,FALSE
1482180,1371781,FALSE
1482184,1371784,FALSE
1482188,1371789,FALSE
1482191,1371793,FALSE
1482195,1371796,FALSE
1482197,1371797,FALSE
1482202,1371801,FALSE
1482207,1371802,FALSE
1482209,1371807,FALSE
1482210,1371809,FALSE
1482212,1371813,FALSE
1482214,1371818,FALSE
1482218,1371819,FALSE
1482220,1371822,FALSE
1482224,1371824,FALSE
1482228,1371829,FALSE
1482231,1371833,FALSE
1482234,1371835,FALSE
1482237,1371840,FALSE
1482238,1371842,FALSE
1482240,1371843,FALSE
1482241,1371848,FALSE
1482245,1371851,FALSE
1482247,1371852,FALSE
1482249,1371856,FALSE
1482253,1371858,FALSE
1482254,1371862,FALSE
1482259,1371866,FALSE
1482264,1371867,FALSE
1482267,1371870,FALSE
1482268,1371873,FALSE
1482273,1371874,FALSE
1482276,1371875,FALSE
1482279,1371880,FALSE
1482282,1371882,FALSE
1482286,1371886,FALSE
1482287,1371890,FALSE
1482290,1371892,FALSE
1482295,1371894,FALSE
1482296,1371895,FALSE
1482299,1371897,FALSE
1482304,1371901,FALSE
1482308,1371903,FALSE
1482309,1371908,FALSE
1482310,1371913,FALSE
1482315,1371917,FALSE
1482316,1371921,FALSE
1482317,1371924,FALSE
1482321,1371926,FALSE
1482324,1371929,FALSE
1482325,1371934,FALSE
1482330,1371939,FALSE
1482335,1371940,FALSE
1482339,1371942,FALSE
1482341,1371945,FALSE
1482343,1371946,FALSE
1482347,1371948,FALSE
1482348,1371953,FALSE
1482350,1371955,FALSE
1482351,1371958,FALSE
1482356,1371960,FALSE
1482360,1371965,FALSE
1482365,1371966,FALSE
1482366,1371969,FALSE
1482368,1371974,FALSE
1482371,1371978,FALSE
1482372,1371982,FALSE
1482375,1371984,FALSE
1482376,1371985,FALSE
1482377,1371986,FALSE
1482381,1371990,FALSE
1482383,1371994,FALSE
1482387,1371996,FALSE
1482389,1372000,FALSE
1482394,1372002,FALSE
1482397,1372007,FALSE
1482401,1372009,FALSE
1482404,1372010,FALSE
1482405,1372015,FALSE
1482409,1372016,FALSE
1482413,1372021,FALSE
1482414,1372026,FALSE
1482415,1372031,FALSE
1482418,1372035,FALSE
1482420,1372036,FALSE
1482424,1372040,FALSE
1482425,1372042,FALSE
1482428,1372045,FALSE
1482433,1372050,FALSE
1482438,1372052,FALSE
1482443,1372057,FALSE
1482444,1372060,FALSE
1482447,1372064,FALSE
1482451,1372066,FALSE
1482455,1372067,FALSE
1482459,1372069,FALSE
1482463,1372072,FALSE
1482465,1372073,FALSE
1482470,1372074,FALSE
1482474,1372079,FALSE
1482475,1372080,FALSE
1482477,1372081,FALSE
1482481,1372083,FALSE
1482482,1372088,FALSE
1482483,1372090,FALSE
1482486,1372093,FALSE
1482490,1372097,FALSE
1482495,1372102,FALSE
1482499,1372107,FALSE
1482501,1372108,FALSE
1482506,1372112,FALSE
1482509,1372117,FALSE
1482511,1372121,FALSE
1482516,1372122,FALSE
1482521,1372127,FALSE
1482524,1372132,FALSE
1482528,1372135,FALSE
1482531,1372139,FALSE
1482533,1372141,FALSE
1482534,1372144,FALSE
1482538,1372148,FALSE
1482540,1372153,FALSE
1482545,1372158,FALSE
1482550,1372160,FALSE
1482552,1372162,FALSE
1482557,1372166,FALSE
1482558,1372168,FALSE
1482561,1372170,FALSE
1482564,1372173,FALSE
1482567,1372176,FALSE
1482570,1372177,FALSE
1482574,1372180,FALSE
1482575,1372183,FALSE
1482577,1372184,FALSE
1482580,1372186,FALSE
1482581,1372191,FALSE
1482583,1372192,FALSE
1482588,1372196,FALSE
1482589,1372198,FALSE
1482591,1372200,FALSE
1482592,1372202,FALSE
1482593,1372206,FALSE
1482596,1372209,FALSE
1482600,1372211,FALSE
1482604,1372216,FALSE
1482608,1372219,FALSE
1482613,1372220,FALSE
1482617,1372223,FALSE
1482618,1372227,FALSE
1482622,1372230,FALSE
1482627,1372235,FALSE
1482632,1372237,FALSE
1482633,1372239,FALSE
1482635,1372242,FALSE
1482638,1372243,FALSE
1482643,1372247,FALSE
1482648,1372250,FALSE
1482651,1372254,FALSE
1482654,1372259,FALSE
1482658,1372263,FALSE
1482660,1372268,FALSE
1482664,1372273,FALSE
1482667,1372275,FALSE
1482671,1372279,FALSE
1482675,1372284,FALSE
1482676,1372285,FALSE
1482681,1372289,FALSE
1482684,1372291,FALSE
1482689,1372294,FALSE
1482691,1372298,FALSE
1482694,1372299,FALSE
1482698,1372303,FALSE
1482699,1372304,FALSE
1482704,1372309,FALSE
1482707,1372310,FALSE
1482710,1372314,FALSE
1482712,1372317,FALSE
1482716,1372321,FALSE
1482717,1372325,FALSE
1482720,1372330,FALSE
1482724,1372334,FALSE
1482728,1372338,FALSE
1482731,1372341,FALSE
1482734,1372346,FALSE
1482739,1372347,FALSE
1482741,1372352,FALSE
1482745,1372357,FALSE
1482746,1372358,FALSE
1482747,1372363,FALSE
1482752,1372365,FALSE
1482755,1372368,FALSE
1482760,1372369,FALSE
1482764,1372374,FALSE
1482769,1372375,FALSE
1482770,1372380,FALSE
1482772,1372384,FALSE
1482777,1372387,FALSE
1482782,1372390,FALSE
1482787,1372392,FALSE
1482792,1372396,FALSE
1482793,1372399,FALSE
1482797,1372403,FALSE
1482800,1372405,FALSE
1482805,1372407,FALSE
1482809,1372410,FALSE
1482810,1372411,FALSE
1482813,1372412,FALSE
1482815,1372416,FALSE
1482817,1372418,FALSE
1482818,1372422,FALSE
1482821,1372426,FALSE
1482823,1372427,FALSE
1482825,1372428,FALSE
1482827,1372431,FALSE
1482828,1372436,FALSE
1482832,1372440,FALSE
1482833,1372445,FALSE
1482837,1372450,FALSE
1482838,1372453,FALSE
1482843,1372456,FALSE
1482848,1372457,FALSE
1482851,1372460,FALSE
1482855,1372465,FALSE
1482859,1372470,FALSE
1482861,1372473,FALSE
1482866,1372474,FALSE
1482867,1372479,FALSE
1482869,1372483,FALSE
1482873,1372486,FALSE
1482876,1372487,FALSE
1482878,1372490,FALSE
1482880,1372493,FALSE
1482881,1372498,FALSE
1482886,1372501,FALSE
1482887,1372503,FALSE
1482890,1372508,FALSE
1482893,1372513,FALSE
1482894,1372518,FALSE
1482896,1372523,FALSE
1482901,1372527,FALSE
1482903,1372532,FALSE
1482907,1372535,FALSE
1482910,1372537,FALSE
1482915,1372541,FALSE
1482919,1372546,FALSE
1482924,1372549,FALSE
1482926,1372553,FALSE
1482930,1372558,FALSE
1482935,1372559,FALSE
1482940,1372562,FALSE
1482944,1372564,FALSE
1482949,1372568,FALSE
1482951,1372571,FALSE
1482952,1372572,FALSE
1482955,1372575,FALSE
1482960,1372577,FALSE
1482962,1372579,FALSE
1482964,1372580,FALSE
1482967,1372582,FALSE
1482970,1372585,FALSE
1482975,1372588,FALSE
1482980,1372592,FALSE
1482981,1372595,FALSE
1482982,1372598,FALSE
1482986,1372602,FALSE
1482987,1372606,FALSE
1482989,1372611,FALSE
1482993,1372616,FALSE
1482998,1372617,FALSE
1483002,1372619,FALSE
1483005,1372623,FALSE
1483010,1372627,FALSE
1483014,1372628,FALSE
1483016,1372632,FALSE
1483019,1372637,FALSE
1483024,1372638,FALSE
1483027,1372642,FALSE
1483030,1372643,FALSE
1483031,1372645,FALSE
1483036,1372647,FALSE
1483037,1372650,FALSE
1483041,1372652,FALSE
1483046,1372653,FALSE
1483051,1372654,FALSE
1483056,1372658,FALSE
1483057,1372662,FALSE
1483061,1372667,FALSE
1483065,1372669,FALSE
1483070,1372672,FALSE
1483071,1372674,FALSE
1483075,1372679,FALSE
1483080,1372680,FALSE
1483085,1372684,FALSE
1483086,1372687,FALSE
1483089,1372692,FALSE
1483094,1372695,FALSE
1483095,1372700,FALSE
1483098,1372704,FALSE
1483103,1372708,FALSE
1483107,1372710,FALSE
1483111,1372712,FALSE
1483112,1372716,FALSE
1483113,1372720,FALSE
1483115,1372724,FALSE
1483120,1372725,FALSE
1483122,1372730,FALSE
1483123,1372733,FALSE
1483126,1372737,FALSE
1483131,1372738,FALSE
1483136,1372743,FALSE
1483140,1372746,FALSE
1483144,1372747,FALSE
1483148,1372752,FALSE
1483149,1372756,FALSE
1483152,1372760,FALSE
1483155,1372765,FALSE
1483156,1372767,FALSE
1483159,1372769,FALSE
1483161,1372773,FALSE
1483163,1372777,FALSE
1483164,1372778,FALSE
1483166,1372782,FALSE
1483171,1372787,FALSE
1483175,1372792,FALSE
1483176,1372797,FALSE
1483181,1372798,FALSE
1483182,1372801,FALSE
1483187,1372805,FALSE
1483190,1372810,FALSE
1483191,1372814,FALSE
1483194,1372816,FALSE
1483199,1372817,FALSE
1483200,1372818,FALSE
1483204,1372821,FALSE
1483207,1372826,FALSE
1483208,1372830,FALSE
1483210,1372831,FALSE
1483215,1372834,FALSE
1483216,1372835,FALSE
1483218,1372840,FALSE
1483223,1372845,FALSE
1483224,1372849,FALSE
1483225,1372851,FALSE
1483226,1372852,FALSE
1483229,1372857,FALSE
1483231,1372859,FALSE
1483233,1372864,FALSE
1483235,1372868,FALSE
1483238,1372872,FALSE
1483243,1372876,FALSE
1483247,1372877,FALSE
1483250,1372880,FALSE
1483255,1372882,FALSE
1483256,1372885,FALSE
1483260,1372887,FALSE
1483261,1372889,FALSE
1483263,1372891,FALSE
1483266,1372895,FALSE
1483271,1372898,FALSE
1483272,1372902,FALSE
1483277,1372904,FALSE
1483281,1372905,FALSE
1483283,1372908,FALSE
1483285,1372913,FALSE
1483287,1372916,FALSE
1483292,1372918,FALSE
1483297,1372919,FALSE
1483302,1372920,FALSE
1483304,1372923,FALSE
1483307,1372925,FALSE
1483308,1372926,FALSE
1483310,1372930,FALSE
1483311,1372931,FALSE
1483314,1372932,FALSE
1483319,1372934,FALSE
1483322,1372937,FALSE
1483323,1372939,FALSE
1483328,1372942,FALSE
1483333,1372943,FALSE
1483335,1372947,FALSE
1483338,1372952,FALSE
1483342,1372954,FALSE
1483347,1372957,FALSE
1483351,1372959,FALSE
1483354,1372964,FALSE
1483356,1372967,FALSE
1483359,1372971,FALSE
1483363,1372976,FALSE
1483364,1372981,FALSE
1483369,1372985,FALSE
1483371,1372989,FALSE
1483372,1372994,FALSE
1483374,1372998,FALSE
1483375,1373003,FALSE
1483380,1373006,FALSE
1483384,1373008,FALSE
1483389,1373013,FALSE
1483392,1373014,FALSE
1483396,1373019,FALSE
1483397,1373021,FALSE
1483400,1373024,FALSE
1483403,1373029,FALSE
1483406,1373032,FALSE
1483410,1373036,FALSE
1483415,1373038,FALSE
1483417,1373043,FALSE
1483419,1373048,FALSE
1483420,1373051,FALSE
1483423,1373055,FALSE
1483424,1373056,FALSE
1483428,1373060,FALSE
1483430,1373065,FALSE
1483432,1373069,FALSE
1483435,1373073,FALSE
1483436,1373078,FALSE
1483440,1373083,FALSE
1483443,1373085,FALSE
1483445,1373088,FALSE
1483449,1373091,FALSE
1483450,1373093,FALSE
1483453,1373097,FALSE
1483458,1373101,FALSE
1483460,1373105,FALSE
1483461,1373110,FALSE
1483466,1373114,FALSE
1483467,1373117,FALSE
1483470,1373120,FALSE
1483471,1373122,FALSE
1483474,1373127,FALSE
1483477,1373131,FALSE
1483481,1373135,FALSE
1483486,1373137,FALSE
1483490,1373142,FALSE
1483493,1373144,FALSE
1483496,1373146,FALSE
1483498,1373151,FALSE
1483503,1373155,FALSE
1483505,1373156,FALSE
1483510,1373158,FALSE
1483512,1373159,FALSE
1483514,1373161,FALSE
1483517,1373162,FALSE
1483518,1373163,FALSE
1483521,1373168,FALSE
1483526,1373170,FALSE
1483530,1373172,FALSE
1483533,1373174,FALSE
1483537,1373178,FALSE
1483541,1373179,FALSE
1483545,1373184,FALSE
1483549,1373188,FALSE
1483553,1373189,FALSE
1483557,1373191,FALSE
1483559,1373192,FALSE
1483561,1373197,FALSE
1483563,1373199,FALSE
1483566,1373201,FALSE
1483568,1373206,FALSE
1483571,1373209,FALSE
1483574,1373213,FALSE
1483579,1373218,FALSE
1483581,1373219,FALSE
1483584,1373220,FALSE
1483588,1373224,FALSE
1483589,1373225,FALSE
1483590,1373226,FALSE
1483592,1373229,FALSE
1483594,1373231,FALSE
1483596,1373233,FALSE
1483600,1373238,FALSE
1483603,1373242,FALSE
1483607,1373247,FALSE
1483612,1373250,FALSE
1483613,1373255,FALSE
1483617,1373257,FALSE
1483621,1373260,FALSE
1483622,1373261,FALSE
1483624,1373262,FALSE
1483628,1373263,FALSE
1483630,1373264,FALSE
1483632,1373266,FALSE
1483634,1373268,FALSE
1483638,1373271,FALSE
1483639,1373274,FALSE
1483644,1373275,FALSE
1483647,1373280,FALSE
1483651,1373285,FALSE
1483654,1373288,FALSE
1483658,1373290,FALSE
1483662,1373292,FALSE
1483665,1373296,FALSE
1483667,1373299,FALSE
1483671,1373303,FALSE
1483676,1373308,FALSE
1483677,1373309,FALSE
1483679,1373311,FALSE
1483684,1373314,FALSE
1483688,1373315,FALSE
1483691,1373317,FALSE
1483695,1373320,FALSE
1483699,1373322,FALSE
1483704,1373325,FALSE
1483706,1373329,FALSE
1483709,1373332,FALSE
1483710,1373335,FALSE
1483711,1373339,FALSE
1483715,1373344,FALSE
1483720,1373347,FALSE
1483724,1373348,FALSE
1483725,1373351,FALSE
1483729,1373354,FALSE
1483734,1373357,FALSE
1483737,1373362,FALSE
1483739,1373366,FALSE
1483744,1373371,FALSE
1483749,1373372,FALSE
1483750,1373376,FALSE
1483752,1373381,FALSE
1483757,1373383,FALSE
1483759,1373384,FALSE
1483762,1373388,FALSE
1483764,1373389,FALSE
1483769,1373393,FALSE
1483774,1373397,FALSE
1483777,1373402,FALSE
1483779,1373407,FALSE
1483782,1373409,FALSE
1483785,1373414,FALSE
1483789,1373416,FALSE
1483790,1373418,FALSE
1483791,1373419,FALSE
1483794,1373420,FALSE
1483795,1373422,FALSE
1483797,1373423,FALSE
1483798,1373427,FALSE
1483802,1373428,FALSE
1483807,1373433,FALSE
1483811,1373436,FALSE
1483813,1373437,FALSE
1483815,1373442,FALSE
1483818,1373447,FALSE
1483820,1373448,FALSE
1483822,1373449,FALSE
1483827,1373452,FALSE
1483831,1373456,FALSE
1483836,1373461,FALSE
1483841,1373466,FALSE
1483845,1373468,FALSE
1483850,1373471,FALSE
1483852,1373474,FALSE
1483853,1373477,FALSE
1483857,1373481,FALSE
1483858,1373482,FALSE
1483863,1373484,FALSE
1483867,1373488,FALSE
1483871,1373491,FALSE
1483876,1373493,FALSE
1483878,1373495,FALSE
1483881,1373498,FALSE
1483884,1373503,FALSE
1483886,1373508,FALSE
1483890,1373513,FALSE
1483895,1373516,FALSE
1483898,1373519,FALSE
1483902,1373520,FALSE
1483906,1373521,FALSE
1483909,1373526,FALSE
1483913,1373527,FALSE
1483915,1373530,FALSE
1483919,1373534,FALSE
1483922,1373536,FALSE
1483925,1373540,FALSE
1483929,1373541,FALSE
1483932,1373546,FALSE
1483937,1373548,FALSE
1483938,1373551,FALSE
1483942,1373555,FALSE
1483945,1373557,FALSE
1483949,1373558,FALSE
1483954,1373559,FALSE
