Transaction,department,EXPENSEACCOUNT,ITEM,QUANTITY,QUANTITYSHIPRECV,QUANTITYBILLED,RATE,rateamount ,netamount ,expectedshipdate ,expectedreceiptdate ,MEMO ,mainline,UNIQUEKEY ,kitmemberof
1138553,19,688,25,66,66,66,78,78,5148,,,,,253617,
1138557,11,108,28,48,48,48,12,12,576,,,,,253618,
1138560,24,300,28,63,63,63,12,12,756,,,,,253619,
1138561,25,108,18,18,18,18,100,100,1800,,,,,253620,
1138562,35,855,22,14,14,14,8,8,112,,,,,253621,
1138567,22,300,31,11,11,11,72,72,792,,,,,253622,
1138569,17,568,28,19,19,19,12,12,228,,,,,253623,
1138574,23,607,27,54,54,0,3,3,162,,,,,253624,
1138577,16,688,19,2,2,2,44,44,88,,,,,253625,
1138581,24,305,19,88,88,88,44,44,3872,,,,,253626,
1138584,15,568,31,29,29,0,72,72,2088,,,,,253627,
1138589,11,543,29,50,50,50,18,18,900,,,,,253628,
1138590,36,568,14,97,97,0,57,57,5529,,,,,253629,
1138592,29,568,17,3,3,3,10,10,30,,,,,253630,
1138593,13,568,25,72,72,72,78,78,5616,,,,,253631,
1138594,31,300,21,80,80,80,20,20,1600,,,,,253632,
1138596,18,688,26,45,0,0,58,58,2610,,,,,253633,
1138597,22,607,23,1,1,1,97,97,97,,,,,253634,
1138598,19,855,25,25,25,25,78,78,1950,,,,,253635,
1138601,24,855,30,45,45,45,21,21,945,,,,,253636,
1138606,21,607,15,60,60,60,56,56,3360,,,,,253637,
1138608,32,855,14,14,14,14,57,57,798,,,,,253638,
1138613,13,617,18,88,88,88,100,100,8800,,,,,253639,
1138617,21,108,14,40,40,40,57,57,2280,,,,,253640,
1138620,21,617,29,9,9,9,18,18,162,,,,,253641,
1138622,16,305,17,8,8,8,10,10,80,,,,,253642,
1138624,22,688,14,12,12,12,57,57,684,,,,,253643,
1138625,20,108,20,83,83,83,28,28,2324,,,,,253644,
1138626,23,617,31,11,11,11,72,72,792,,,,,253645,
1138631,32,543,16,89,89,89,40,40,3560,,,,,253646,
1138636,31,617,16,32,32,32,40,40,1280,,,,,253647,
1138639,30,300,28,60,60,0,12,12,720,,,,,253648,
1138641,19,688,30,70,70,70,21,21,1470,,,,,253649,
1138646,28,300,27,4,4,4,3,3,12,,,,,253650,
1138648,21,889,31,21,21,21,72,72,1512,,,,,253651,
1138650,28,607,30,38,38,38,21,21,798,,,,,253652,
1138654,27,607,31,18,18,18,72,72,1296,,,,,253653,
1138655,37,108,29,28,28,28,18,18,504,,,,,253654,
1138659,20,617,18,22,22,22,100,100,2200,,,,,253655,
1138660,32,855,17,88,88,88,10,10,880,,,,,253656,
1138665,30,688,31,29,29,29,72,72,2088,,,,,253657,
1138667,17,568,24,93,0,0,71,71,6603,,,,,253658,
1138669,19,855,27,71,71,71,3,3,213,,,,,253659,
1138673,31,688,20,88,88,88,28,28,2464,,,,,253660,
1138674,33,889,18,100,100,100,100,100,10000,,,,,253661,
1138679,34,889,27,40,40,40,3,3,120,,,,,253662,
1138684,12,300,23,53,53,53,97,97,5141,,,,,253663,
1138686,29,108,17,47,0,0,10,10,470,,,,,253664,
1138687,30,607,28,57,57,57,12,12,684,,,,,253665,
1138692,30,108,17,30,30,30,10,10,300,,,,,253666,
1138697,36,617,26,62,0,0,58,58,3596,,,,,253667,
1138702,11,607,31,43,43,43,72,72,3096,,,,,253668,
1138706,35,108,23,80,80,0,97,97,7760,,,,,253669,
1138708,24,108,21,46,46,46,20,20,920,,,,,253670,
1138712,29,305,23,26,26,26,97,97,2522,,,,,253671,
1138713,24,889,18,39,39,39,100,100,3900,,,,,253672,
1138717,23,305,20,15,15,15,28,28,420,,,,,253673,
1138722,23,855,30,72,72,72,21,21,1512,,,,,253674,
1138725,29,568,30,58,58,58,21,21,1218,,,,,253675,
1138730,13,617,25,21,0,0,78,78,1638,,,,,253676,
1138734,15,617,15,8,8,8,56,56,448,,,,,253677,
1138736,31,108,14,54,54,54,57,57,3078,,,,,253678,
1138740,26,688,16,10,10,10,40,40,400,,,,,253679,
1138741,16,855,23,15,15,15,97,97,1455,,,,,253680,
1138745,30,305,20,37,37,37,28,28,1036,,,,,253681,
1138750,30,607,21,54,0,0,20,20,1080,,,,,253682,
1138755,29,108,25,96,96,96,78,78,7488,,,,,253683,
1138760,30,300,20,76,76,76,28,28,2128,,,,,253684,
1138761,32,607,25,1,1,1,78,78,78,,,,,253685,
1138764,12,617,22,74,74,74,8,8,592,,,,,253686,
1138767,21,855,15,59,59,59,56,56,3304,,,,,253687,
1138770,15,855,15,52,52,52,56,56,2912,,,,,253688,
1138771,29,889,23,79,79,0,97,97,7663,,,,,253689,
1138773,19,568,25,86,86,86,78,78,6708,,,,,253690,
1138775,13,889,30,66,66,66,21,21,1386,,,,,253691,
1138776,18,305,20,0,0,0,28,28,0,,,,,253692,
1138777,31,305,16,50,50,50,40,40,2000,,,,,253693,
1138778,17,543,29,46,46,46,18,18,828,,,,,253694,
1138780,33,305,25,50,50,50,78,78,3900,,,,,253695,
1138785,16,607,14,6,6,0,57,57,342,,,,,253696,
1138790,37,108,19,49,49,49,44,44,2156,,,,,253697,
1138794,14,108,20,75,75,75,28,28,2100,,,,,253698,
1138798,31,568,28,58,58,58,12,12,696,,,,,253699,
1138801,19,108,26,97,97,0,58,58,5626,,,,,253700,
1138806,30,617,27,85,85,85,3,3,255,,,,,253701,
1138811,36,108,31,34,34,34,72,72,2448,,,,,253702,
1138814,12,543,18,5,5,5,100,100,500,,,,,253703,
1138815,36,300,27,21,21,0,3,3,63,,,,,253704,
1138819,31,607,22,54,54,54,8,8,432,,,,,253705,
1138821,14,568,15,16,16,16,56,56,896,,,,,253706,
1138824,25,617,27,82,82,82,3,3,246,,,,,253707,
1138827,16,617,27,81,81,81,3,3,243,,,,,253708,
1138831,16,300,18,57,57,57,100,100,5700,,,,,253709,
1138834,18,543,21,51,51,51,20,20,1020,,,,,253710,
1138838,33,108,16,45,45,45,40,40,1800,,,,,253711,
1138840,18,607,17,56,56,0,10,10,560,,,,,253712,
1138841,24,617,19,1,1,1,44,44,44,,,,,253713,
1138844,37,543,17,75,75,75,10,10,750,,,,,253714,
1138848,23,607,30,7,7,7,21,21,147,,,,,253715,
1138851,17,305,17,6,6,6,10,10,60,,,,,253716,
1138852,11,305,16,38,38,38,40,40,1520,,,,,253717,
1138855,22,889,30,24,24,24,21,21,504,,,,,253718,
1138856,15,607,31,33,33,33,72,72,2376,,,,,253719,
1138857,16,300,27,80,80,80,3,3,240,,,,,253720,
1138858,31,108,24,8,8,8,71,71,568,,,,,253721,
1138861,16,305,23,70,70,70,97,97,6790,,,,,253722,
1138863,21,108,26,99,99,99,58,58,5742,,,,,253723,
1138868,19,568,26,23,23,23,58,58,1334,,,,,253724,
1138869,29,305,28,38,38,38,12,12,456,,,,,253725,
1138871,28,305,25,29,29,29,78,78,2262,,,,,253726,
1138875,24,305,17,75,75,75,10,10,750,,,,,253727,
1138876,11,108,18,85,85,85,100,100,8500,,,,,253728,
1138878,29,108,18,21,21,21,100,100,2100,,,,,253729,
1138879,11,300,14,29,29,29,57,57,1653,,,,,253730,
1138881,16,543,29,93,0,0,18,18,1674,,,,,253731,
1138886,34,607,29,81,81,81,18,18,1458,,,,,253732,
1138887,22,108,26,57,57,57,58,58,3306,,,,,253733,
1138888,35,617,31,52,52,52,72,72,3744,,,,,253734,
1138892,15,108,21,5,5,5,20,20,100,,,,,253735,
1138893,29,568,18,16,16,16,100,100,1600,,,,,253736,
1138896,30,305,29,66,66,66,18,18,1188,,,,,253737,
1138900,22,617,25,13,13,13,78,78,1014,,,,,253738,
1138901,32,305,30,58,58,58,21,21,1218,,,,,253739,
1138902,25,855,22,5,5,5,8,8,40,,,,,253740,
1138905,22,543,15,40,40,40,56,56,2240,,,,,253741,
1138906,32,688,26,66,66,66,58,58,3828,,,,,253742,
1138910,19,617,18,85,85,85,100,100,8500,,,,,253743,
1138911,15,543,26,40,40,40,58,58,2320,,,,,253744,
1138915,24,568,15,62,62,62,56,56,3472,,,,,253745,
1138917,15,543,18,28,28,28,100,100,2800,,,,,253746,
1138920,14,108,16,9,9,9,40,40,360,,,,,253747,
1138924,14,305,17,6,6,6,10,10,60,,,,,253748,
1138927,29,855,24,94,94,94,71,71,6674,,,,,253749,
1138928,18,889,24,21,21,21,71,71,1491,,,,,253750,
1138929,26,300,31,8,8,8,72,72,576,,,,,253751,
1138932,14,305,22,79,79,79,8,8,632,,,,,253752,
1138937,34,617,22,63,63,63,8,8,504,,,,,253753,
1138939,36,300,31,38,38,38,72,72,2736,,,,,253754,
1138942,12,617,18,81,81,81,100,100,8100,,,,,253755,
1138944,36,108,14,4,4,4,57,57,228,,,,,253756,
1138947,33,108,21,84,84,84,20,20,1680,,,,,253757,
1138951,18,617,28,12,12,12,12,12,144,,,,,253758,
1138952,34,568,18,40,40,40,100,100,4000,,,,,253759,
1138955,32,889,24,18,18,18,71,71,1278,,,,,253760,
1138960,20,300,16,90,90,90,40,40,3600,,,,,253761,
1138965,35,617,14,67,67,67,57,57,3819,,,,,253762,
1138967,35,108,19,23,23,23,44,44,1012,,,,,253763,
1138971,23,305,19,0,0,0,44,44,0,,,,,253764,
1138975,15,305,18,75,75,0,100,100,7500,,,,,253765,
1138980,22,108,31,7,7,7,72,72,504,,,,,253766,
1138985,11,568,31,29,0,0,72,72,2088,,,,,253767,
1138986,15,688,15,36,36,36,56,56,2016,,,,,253768,
1138991,11,305,21,79,79,79,20,20,1580,,,,,253769,
1138996,12,108,14,76,76,76,57,57,4332,,,,,253770,
1139000,37,889,31,9,9,9,72,72,648,,,,,253771,
1139002,16,568,23,99,99,0,97,97,9603,,,,,253772,
1139003,26,889,18,97,97,97,100,100,9700,,,,,253773,
1139004,25,688,29,66,66,66,18,18,1188,,,,,253774,
1139006,35,568,22,11,0,0,8,8,88,,,,,253775,
1139007,15,300,27,100,100,100,3,3,300,,,,,253776,
1139009,23,617,14,57,57,57,57,57,3249,,,,,253777,
1139011,33,305,26,38,38,38,58,58,2204,,,,,253778,
1139016,18,543,14,26,26,26,57,57,1482,,,,,253779,
1139020,26,889,17,63,63,63,10,10,630,,,,,253780,
1139025,16,617,20,93,93,0,28,28,2604,,,,,253781,
1139029,36,305,22,4,4,4,8,8,32,,,,,253782,
1139034,34,568,17,20,20,20,10,10,200,,,,,253783,
1139036,37,300,23,4,4,4,97,97,388,,,,,253784,
1139039,19,300,17,83,83,0,10,10,830,,,,,253785,
1139040,21,617,15,16,16,16,56,56,896,,,,,253786,
1139045,33,305,14,87,87,87,57,57,4959,,,,,253787,
1139049,35,607,14,41,41,41,57,57,2337,,,,,253788,
1139054,21,889,20,8,8,8,28,28,224,,,,,253789,
1139058,23,568,16,51,51,51,40,40,2040,,,,,253790,
1139059,26,543,16,17,17,17,40,40,680,,,,,253791,
1139061,28,108,21,75,75,75,20,20,1500,,,,,253792,
1139066,32,607,19,27,27,27,44,44,1188,,,,,253793,
1139067,17,543,24,35,35,35,71,71,2485,,,,,253794,
1139072,27,300,19,29,29,29,44,44,1276,,,,,253795,
1139074,29,617,27,6,6,6,3,3,18,,,,,253796,
1139079,15,568,26,49,49,49,58,58,2842,,,,,253797,
1139084,18,607,24,10,10,10,71,71,710,,,,,253798,
1139086,31,688,19,10,10,10,44,44,440,,,,,253799,
1139088,24,305,24,50,50,50,71,71,3550,,,,,253800,
1139091,27,617,29,45,45,45,18,18,810,,,,,253801,
1139093,34,688,26,82,0,0,58,58,4756,,,,,253802,
1139098,21,607,21,3,3,3,20,20,60,,,,,253803,
1139100,17,688,20,24,24,24,28,28,672,,,,,253804,
1139102,33,543,15,29,29,29,56,56,1624,,,,,253805,
1139106,15,688,16,25,25,25,40,40,1000,,,,,253806,
1139108,24,568,18,17,17,17,100,100,1700,,,,,253807,
1139109,31,108,28,61,61,61,12,12,732,,,,,253808,
1139110,18,300,31,75,75,75,72,72,5400,,,,,253809,
1139113,36,855,26,1,1,1,58,58,58,,,,,253810,
1139115,31,855,24,86,86,86,71,71,6106,,,,,253811,
1139119,15,889,30,58,58,58,21,21,1218,,,,,253812,
1139121,36,889,21,85,85,85,20,20,1700,,,,,253813,
1139122,21,305,30,39,39,39,21,21,819,,,,,253814,
1139125,19,305,17,14,14,0,10,10,140,,,,,253815,
1139129,22,305,23,69,69,69,97,97,6693,,,,,253816,
1139133,26,300,15,36,36,36,56,56,2016,,,,,253817,
1139135,35,543,20,36,36,36,28,28,1008,,,,,253818,
1139137,35,889,28,4,4,4,12,12,48,,,,,253819,
1139139,14,688,19,15,15,15,44,44,660,,,,,253820,
1139141,30,889,22,55,55,55,8,8,440,,,,,253821,
1139143,37,568,27,59,59,59,3,3,177,,,,,253822,
1139147,22,543,25,87,0,0,78,78,6786,,,,,253823,
1139151,16,543,27,6,6,6,3,3,18,,,,,253824,
1139152,21,855,17,13,13,13,10,10,130,,,,,253825,
1139153,29,688,18,38,38,38,100,100,3800,,,,,253826,
1139158,33,617,27,44,44,44,3,3,132,,,,,253827,
1139159,17,889,25,67,67,67,78,78,5226,,,,,253828,
1139160,11,855,15,1,1,0,56,56,56,,,,,253829,
1139165,35,568,27,7,7,7,3,3,21,,,,,253830,
1139170,14,688,14,94,94,94,57,57,5358,,,,,253831,
1139174,26,855,28,22,22,22,12,12,264,,,,,253832,
1139178,33,688,22,77,77,77,8,8,616,,,,,253833,
1139179,23,855,30,46,46,46,21,21,966,,,,,253834,
1139183,36,568,19,5,5,5,44,44,220,,,,,253835,
1139184,36,305,17,19,19,19,10,10,190,,,,,253836,
1139188,24,543,23,67,67,67,97,97,6499,,,,,253837,
1139192,30,855,14,61,61,61,57,57,3477,,,,,253838,
1139196,25,300,14,25,25,0,57,57,1425,,,,,253839,
1139199,23,305,21,14,14,14,20,20,280,,,,,253840,
1139202,24,688,29,11,11,11,18,18,198,,,,,253841,
1139204,24,108,28,34,34,34,12,12,408,,,,,253842,
1139207,16,543,26,8,0,0,58,58,464,,,,,253843,
1139210,25,568,29,100,100,100,18,18,1800,,,,,253844,
1139213,17,688,31,59,59,59,72,72,4248,,,,,253845,
1139215,34,607,24,53,53,53,71,71,3763,,,,,253846,
1139216,36,543,31,65,65,65,72,72,4680,,,,,253847,
1139217,17,305,18,82,82,82,100,100,8200,,,,,253848,
1139220,13,688,28,75,75,75,12,12,900,,,,,253849,
1139225,37,543,14,50,50,50,57,57,2850,,,,,253850,
1139227,34,855,27,56,56,56,3,3,168,,,,,253851,
1139231,18,305,29,67,67,0,18,18,1206,,,,,253852,
1139233,18,300,26,32,32,32,58,58,1856,,,,,253853,
1139236,15,543,15,35,35,35,56,56,1960,,,,,253854,
1139237,26,855,25,11,11,0,78,78,858,,,,,253855,
1139240,35,543,15,94,94,94,56,56,5264,,,,,253856,
1139241,16,305,14,97,97,97,57,57,5529,,,,,253857,
1139244,19,300,31,7,7,7,72,72,504,,,,,253858,
1139247,21,607,20,52,52,0,28,28,1456,,,,,253859,
1139250,34,300,31,71,71,71,72,72,5112,,,,,253860,
1139253,28,300,24,53,0,0,71,71,3763,,,,,253861,
1139257,24,855,29,81,81,81,18,18,1458,,,,,253862,
1139258,37,108,19,14,0,0,44,44,616,,,,,253863,
1139259,18,889,18,69,69,69,100,100,6900,,,,,253864,
1139260,19,688,15,83,83,83,56,56,4648,,,,,253865,
1139264,17,543,15,20,20,20,56,56,1120,,,,,253866,
1139267,14,607,28,57,57,57,12,12,684,,,,,253867,
1139270,13,607,21,69,69,69,20,20,1380,,,,,253868,
1139275,19,889,19,98,98,98,44,44,4312,,,,,253869,
1139277,25,889,17,31,31,31,10,10,310,,,,,253870,
1139282,20,108,21,55,55,55,20,20,1100,,,,,253871,
1139286,26,617,24,30,30,30,71,71,2130,,,,,253872,
1139288,32,108,22,66,66,66,8,8,528,,,,,253873,
1139292,18,108,25,91,91,91,78,78,7098,,,,,253874,
1139297,14,889,14,7,7,7,57,57,399,,,,,253875,
1139298,28,305,18,62,62,62,100,100,6200,,,,,253876,
1139299,13,889,17,86,0,0,10,10,860,,,,,253877,
1139303,28,607,21,86,86,86,20,20,1720,,,,,253878,
1139305,20,568,22,37,37,37,8,8,296,,,,,253879,
1139310,31,108,17,70,70,70,10,10,700,,,,,253880,
1139313,26,688,31,57,57,0,72,72,4104,,,,,253881,
1139318,32,568,25,100,100,0,78,78,7800,,,,,253882,
1139322,14,543,21,84,84,84,20,20,1680,,,,,253883,
1139325,20,108,20,51,51,51,28,28,1428,,,,,253884,
1139327,28,300,15,77,77,77,56,56,4312,,,,,253885,
1139330,21,607,15,93,93,93,56,56,5208,,,,,253886,
1139333,11,568,22,16,16,16,8,8,128,,,,,253887,
1139337,20,889,18,25,25,25,100,100,2500,,,,,253888,
1139338,15,688,29,43,43,43,18,18,774,,,,,253889,
1139340,14,617,24,91,91,91,71,71,6461,,,,,253890,
1139343,15,305,17,8,8,8,10,10,80,,,,,253891,
1139345,25,889,26,49,49,49,58,58,2842,,,,,253892,
1139349,13,688,16,73,73,73,40,40,2920,,,,,253893,
1139352,35,300,15,78,78,78,56,56,4368,,,,,253894,
1139356,35,855,23,71,71,0,97,97,6887,,,,,253895,
1139361,19,543,25,78,78,78,78,78,6084,,,,,253896,
1139364,17,568,16,18,18,18,40,40,720,,,,,253897,
1139365,23,300,27,4,0,0,3,3,12,,,,,253898,
1139370,22,607,14,60,60,60,57,57,3420,,,,,253899,
1139372,26,607,17,28,28,28,10,10,280,,,,,253900,
1139377,13,300,21,99,99,99,20,20,1980,,,,,253901,
1139382,32,305,20,67,67,67,28,28,1876,,,,,253902,
1139387,32,855,29,72,72,72,18,18,1296,,,,,253903,
1139389,11,305,23,54,54,54,97,97,5238,,,,,253904,
1139392,31,108,17,91,91,91,10,10,910,,,,,253905,
1139394,29,300,31,37,37,37,72,72,2664,,,,,253906,
1139399,35,300,15,74,74,74,56,56,4144,,,,,253907,
1139402,17,855,19,50,50,50,44,44,2200,,,,,253908,
1139403,14,617,24,30,0,0,71,71,2130,,,,,253909,
1139404,22,108,20,30,30,30,28,28,840,,,,,253910,
1139405,32,607,14,50,50,50,57,57,2850,,,,,253911,
1139407,29,688,21,80,80,80,20,20,1600,,,,,253912,
1139412,29,568,24,72,72,72,71,71,5112,,,,,253913,
1139414,23,108,16,22,22,22,40,40,880,,,,,253914,
1139417,17,607,29,69,69,69,18,18,1242,,,,,253915,
1139419,33,543,30,100,100,100,21,21,2100,,,,,253916,
1139421,19,300,15,20,0,0,56,56,1120,,,,,253917,
1139426,13,617,26,67,67,67,58,58,3886,,,,,253918,
1139429,18,889,24,47,47,47,71,71,3337,,,,,253919,
1139433,25,305,30,1,1,1,21,21,21,,,,,253920,
1139437,24,568,17,44,44,44,10,10,440,,,,,253921,
1139442,37,108,24,39,39,39,71,71,2769,,,,,253922,
1139447,26,607,17,66,66,66,10,10,660,,,,,253923,
1139452,16,543,15,16,16,16,56,56,896,,,,,253924,
1139453,18,108,19,95,95,95,44,44,4180,,,,,253925,
1139456,24,607,20,13,13,13,28,28,364,,,,,253926,
1139460,16,568,22,58,58,58,8,8,464,,,,,253927,
1139461,15,543,22,61,61,61,8,8,488,,,,,253928,
1139463,15,305,14,82,82,82,57,57,4674,,,,,253929,
1139467,21,543,16,22,22,0,40,40,880,,,,,253930,
1139472,36,108,31,51,51,51,72,72,3672,,,,,253931,
1139477,29,607,24,100,100,100,71,71,7100,,,,,253932,
1139482,21,108,16,8,8,8,40,40,320,,,,,253933,
1139487,32,607,15,10,10,10,56,56,560,,,,,253934,
1139489,27,305,31,63,63,63,72,72,4536,,,,,253935,
1139494,33,300,14,12,12,12,57,57,684,,,,,253936,
1139499,37,617,15,94,94,94,56,56,5264,,,,,253937,
1139500,15,607,23,2,2,2,97,97,194,,,,,253938,
1139501,34,543,27,98,98,98,3,3,294,,,,,253939,
1139506,12,568,24,19,19,19,71,71,1349,,,,,253940,
1139510,36,617,24,88,88,88,71,71,6248,,,,,253941,
1139512,31,855,20,54,54,54,28,28,1512,,,,,253942,
1139514,22,543,19,77,77,77,44,44,3388,,,,,253943,
1139519,20,607,16,79,79,79,40,40,3160,,,,,253944,
1139524,18,889,20,96,96,96,28,28,2688,,,,,253945,
1139525,24,855,30,79,79,79,21,21,1659,,,,,253946,
1139528,16,688,17,59,59,59,10,10,590,,,,,253947,
1139530,37,617,15,70,70,70,56,56,3920,,,,,253948,
1139533,21,617,24,0,0,0,71,71,0,,,,,253949,
1139537,23,305,18,3,3,3,100,100,300,,,,,253950,
1139540,30,305,23,8,8,8,97,97,776,,,,,253951,
1139544,16,855,16,59,59,59,40,40,2360,,,,,253952,
1139549,33,607,20,24,24,24,28,28,672,,,,,253953,
1139552,12,305,28,96,96,96,12,12,1152,,,,,253954,
1139555,30,889,22,89,89,89,8,8,712,,,,,253955,
1139558,29,889,24,71,71,71,71,71,5041,,,,,253956,
1139559,24,108,27,41,41,41,3,3,123,,,,,253957,
1139564,14,108,19,23,23,23,44,44,1012,,,,,253958,
1139568,21,300,19,30,30,30,44,44,1320,,,,,253959,
1139570,25,607,27,37,37,37,3,3,111,,,,,253960,
1139575,14,108,16,26,26,26,40,40,1040,,,,,253961,
1139576,25,300,16,56,56,56,40,40,2240,,,,,253962,
1139579,29,617,17,71,71,71,10,10,710,,,,,253963,
1139582,32,855,22,27,27,27,8,8,216,,,,,253964,
1139587,12,855,25,57,0,0,78,78,4446,,,,,253965,
1139592,17,855,26,82,82,82,58,58,4756,,,,,253966,
1139593,21,108,24,85,85,85,71,71,6035,,,,,253967,
1139597,14,300,28,12,12,12,12,12,144,,,,,253968,
1139602,11,607,20,14,14,14,28,28,392,,,,,253969,
1139605,11,607,25,33,0,0,78,78,2574,,,,,253970,
1139606,34,543,15,79,79,0,56,56,4424,,,,,253971,
1139607,22,617,20,55,55,55,28,28,1540,,,,,253972,
1139611,21,617,19,67,67,0,44,44,2948,,,,,253973,
1139616,11,305,28,48,48,48,12,12,576,,,,,253974,
1139618,14,300,20,19,19,19,28,28,532,,,,,253975,
1139622,29,108,23,4,4,4,97,97,388,,,,,253976,
1139625,12,617,19,67,67,67,44,44,2948,,,,,253977,
1139630,21,617,29,94,94,0,18,18,1692,,,,,253978,
1139631,27,108,15,28,28,28,56,56,1568,,,,,253979,
1139632,23,568,15,76,76,76,56,56,4256,,,,,253980,
1139635,28,617,24,89,89,89,71,71,6319,,,,,253981,
1139637,37,688,25,16,16,16,78,78,1248,,,,,253982,
1139639,29,889,19,63,63,63,44,44,2772,,,,,253983,
1139640,32,300,27,4,4,0,3,3,12,,,,,253984,
1139643,11,543,31,13,13,13,72,72,936,,,,,253985,
1139645,34,889,25,70,70,70,78,78,5460,,,,,253986,
1139647,14,607,25,3,3,3,78,78,234,,,,,253987,
1139652,24,543,20,25,25,25,28,28,700,,,,,253988,
1139655,11,108,25,100,100,100,78,78,7800,,,,,253989,
1139656,15,889,15,36,36,36,56,56,2016,,,,,253990,
1139659,36,617,15,17,17,17,56,56,952,,,,,253991,
1139663,11,568,30,79,79,79,21,21,1659,,,,,253992,
1139668,18,617,19,27,27,27,44,44,1188,,,,,253993,
1139673,32,108,25,32,32,32,78,78,2496,,,,,253994,
1139678,34,607,16,83,83,83,40,40,3320,,,,,253995,
1139682,21,607,30,87,87,87,21,21,1827,,,,,253996,
1139687,12,617,30,85,85,85,21,21,1785,,,,,253997,
1139688,23,568,22,14,14,14,8,8,112,,,,,253998,
1139691,33,543,22,15,15,15,8,8,120,,,,,253999,
1139695,11,617,21,77,77,77,20,20,1540,,,,,254000,
1139696,36,108,26,12,12,12,58,58,696,,,,,254001,
1139701,16,305,18,18,18,18,100,100,1800,,,,,254002,
1139705,18,688,21,5,5,5,20,20,100,,,,,254003,
1139707,31,889,28,59,59,59,12,12,708,,,,,254004,
1139712,18,855,15,51,51,51,56,56,2856,,,,,254005,
1139716,30,568,31,98,98,98,72,72,7056,,,,,254006,
1139717,32,568,21,73,73,73,20,20,1460,,,,,254007,
1139718,31,305,22,28,28,28,8,8,224,,,,,254008,
1139719,21,617,27,20,20,20,3,3,60,,,,,254009,
1139721,37,889,25,12,12,12,78,78,936,,,,,254010,
1139723,22,855,24,83,83,0,71,71,5893,,,,,254011,
1139727,22,855,29,41,41,41,18,18,738,,,,,254012,
1139732,35,300,24,74,74,74,71,71,5254,,,,,254013,
1139733,34,305,18,35,35,35,100,100,3500,,,,,254014,
1139735,13,568,16,89,89,89,40,40,3560,,,,,254015,
1139737,17,568,20,94,94,94,28,28,2632,,,,,254016,
1139741,35,889,20,27,27,27,28,28,756,,,,,254017,
1139742,33,889,31,57,0,0,72,72,4104,,,,,254018,
1139743,13,889,26,89,0,0,58,58,5162,,,,,254019,
1139744,30,305,20,40,0,0,28,28,1120,,,,,254020,
1139749,17,108,20,61,61,0,28,28,1708,,,,,254021,
1139752,12,543,15,86,86,86,56,56,4816,,,,,254022,
1139754,29,889,18,61,61,61,100,100,6100,,,,,254023,
1139755,18,568,19,30,30,30,44,44,1320,,,,,254024,
1139757,12,607,16,51,51,51,40,40,2040,,,,,254025,
1139759,13,305,19,35,35,35,44,44,1540,,,,,254026,
1139763,15,305,27,88,88,88,3,3,264,,,,,254027,
1139768,24,617,17,6,6,6,10,10,60,,,,,254028,
1139773,11,108,31,1,1,1,72,72,72,,,,,254029,
1139774,33,617,14,40,0,0,57,57,2280,,,,,254030,
1139776,24,305,23,82,82,82,97,97,7954,,,,,254031,
1139779,23,617,16,23,23,23,40,40,920,,,,,254032,
1139784,32,855,24,60,60,60,71,71,4260,,,,,254033,
1139786,13,688,31,59,59,59,72,72,4248,,,,,254034,
1139787,27,568,24,15,15,15,71,71,1065,,,,,254035,
1139789,17,688,29,4,4,4,18,18,72,,,,,254036,
1139794,26,568,20,8,8,8,28,28,224,,,,,254037,
1139799,37,607,26,68,68,68,58,58,3944,,,,,254038,
1139800,12,617,25,50,50,50,78,78,3900,,,,,254039,
1139801,26,889,26,100,100,100,58,58,5800,,,,,254040,
1139806,30,617,23,49,49,0,97,97,4753,,,,,254041,
1139808,34,688,16,27,27,27,40,40,1080,,,,,254042,
1139810,21,305,25,33,33,33,78,78,2574,,,,,254043,
1139811,12,300,18,78,78,78,100,100,7800,,,,,254044,
1139815,34,688,16,93,93,93,40,40,3720,,,,,254045,
1139819,34,617,18,91,91,91,100,100,9100,,,,,254046,
1139824,29,568,23,68,68,68,97,97,6596,,,,,254047,
1139826,20,855,20,49,49,49,28,28,1372,,,,,254048,
1139830,31,568,28,30,30,30,12,12,360,,,,,254049,
1139831,11,543,17,26,26,26,10,10,260,,,,,254050,
1139834,12,889,31,4,4,4,72,72,288,,,,,254051,
1139837,30,889,27,37,37,37,3,3,111,,,,,254052,
1139842,15,688,22,44,44,44,8,8,352,,,,,254053,
1139843,17,568,17,33,33,33,10,10,330,,,,,254054,
1139844,19,617,30,64,0,0,21,21,1344,,,,,254055,
1139848,30,688,25,2,2,2,78,78,156,,,,,254056,
1139849,37,108,27,52,52,52,3,3,156,,,,,254057,
1139851,27,568,24,1,1,1,71,71,71,,,,,254058,
1139855,21,855,15,36,36,36,56,56,2016,,,,,254059,
1139857,19,889,31,92,92,92,72,72,6624,,,,,254060,
1139860,37,568,15,96,96,96,56,56,5376,,,,,254061,
1139865,17,889,27,11,11,11,3,3,33,,,,,254062,
1139868,34,855,24,69,0,0,71,71,4899,,,,,254063,
1139873,12,607,28,70,70,70,12,12,840,,,,,254064,
